DATAFLOW,freq,stk_flow,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2019-06,120.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2019-07,121.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2019-08,90.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2019-09,57.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2019-10,82.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2019-11,42.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2019-12,72.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2020-01,22.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2020-02,52.784,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2020-03,66.441,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2020-04,74.571,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2020-05,52.724,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2020-06,81.295,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2020-07,38.286,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2020-08,84.771,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2020-09,39.641,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2020-10,35.534,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2020-11,29.113,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2020-12,22.065,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2021-01,17.290,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2021-02,21.967,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,NO,2021-03,18.821,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2014-01,2442.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2014-02,2004.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2014-03,1669.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2014-04,1526.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2014-05,1698.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2014-06,2022.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2014-07,2380.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2014-08,2726.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2014-09,2898.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2014-10,3112.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2014-11,3091.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2014-12,2873.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2015-01,2401.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2015-02,2077.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2015-03,1689.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2015-04,1543.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2015-05,1392.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2015-06,1695.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2015-07,2091.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2015-08,2497.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2015-09,2949.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2015-10,3201.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2015-11,3265.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2015-12,2819.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2016-01,2223.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2016-02,1723.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2016-03,1581.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2016-04,1189.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2016-05,1177.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2016-06,1507.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2016-07,2076.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2016-08,2449.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2016-09,2917.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2016-10,3374.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2016-11,3432.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2016-12,3200.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2017-01,2668.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2017-02,1934.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2017-03,1553.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2017-04,1242.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2017-05,1176.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2017-06,1543.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2017-07,2011.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2017-08,2438.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2017-09,2993.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2017-10,3409.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2017-11,3426.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2017-12,3163.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2018-01,2764.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2018-02,2241.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2018-03,1709.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2018-04,1398.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2018-05,1537.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2018-06,1851.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2018-07,2402.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2018-08,2813.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2018-09,3142.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2018-10,3489.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2018-11,3455.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2018-12,3044.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2019-01,2581.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2019-02,2084.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2019-03,1757.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2019-04,1505.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2019-05,1611.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2019-06,2015.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2019-07,2446.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2019-08,2923.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2019-09,3250.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2019-10,3552.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2019-11,3511.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2019-12,3503.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2020-01,3267.196,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2020-02,2468.722,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2020-03,1858.306,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2020-04,1669.295,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2020-05,1802.290,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2020-06,2080.294,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2020-07,2527.852,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2020-08,3012.909,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2020-09,3557.049,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2020-10,3608.936,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2020-11,3549.639,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2020-12,3353.035,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2021-01,2774.211,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2021-02,2189.391,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PL,2021-03,1770.615,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2014-01,389.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2014-02,328.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2014-03,347.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2014-04,397.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2014-05,363.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2014-06,361.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2014-07,367.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2014-08,411.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2014-09,443.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2014-10,329.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2014-11,373.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2014-12,376.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2015-01,389.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2015-02,251.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2015-03,205.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2015-04,235.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2015-05,211.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2015-06,307.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2015-07,251.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2015-08,241.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2015-09,275.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2015-10,260.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2015-11,279.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2015-12,304.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2016-01,399.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2016-02,361.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2016-03,361.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2016-04,241.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2016-05,315.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2016-06,269.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2016-07,295.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2016-08,248.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2016-09,277.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2016-10,270.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2016-11,232.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2016-12,269.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2017-01,334.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2017-02,182.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2017-03,346.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2017-04,270.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2017-05,294.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2017-06,216.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2017-07,303.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2017-08,215.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2017-09,310.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2017-10,425.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2017-11,379.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2017-12,337.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2018-01,358.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2018-02,370.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2018-03,252.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2018-04,321.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2018-05,264.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2018-06,315.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2018-07,338.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2018-08,358.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2018-09,276.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2018-10,273.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2018-11,370.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2018-12,405.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2019-01,415.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2019-02,441.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2019-03,437.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2019-04,363.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2019-05,376.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2019-06,439.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2019-07,339.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2019-08,405.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2019-09,504.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2019-10,499.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2019-11,436.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2019-12,451.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2020-01,412.384,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2020-02,349.716,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2020-03,468.711,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2020-04,459.020,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2020-05,532.880,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2020-06,551.645,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2020-07,474.961,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2020-08,373.778,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2020-09,388.635,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2020-10,385.801,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2020-11,436.705,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2020-12,342.618,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2021-01,369.422,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2021-02,370.816,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2021-03,367.120,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,PT,2021-04,302.691,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2014-01,2752.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2014-02,2502.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2014-03,2200.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2014-04,2156.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2014-05,2139.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2014-06,2311.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2014-07,2399.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2014-08,2619.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2014-09,2857.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2014-10,3012.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2014-11,3323.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2014-12,3079.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2015-01,2932.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2015-02,2598.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2015-03,2291.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2015-04,2121.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2015-05,2176.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2015-06,2389.000,p
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2015-07,2586.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2015-08,2803.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2015-09,3029.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2015-10,3277.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2015-11,3380.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2015-12,3320.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2016-01,3080.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2016-02,2762.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2016-03,2586.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2016-04,2458.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2016-05,2527.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2016-06,2681.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2016-07,2845.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2016-08,3040.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2016-09,3235.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2016-10,3266.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2016-11,3319.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2016-12,3191.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2017-01,3032.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2017-02,2598.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2017-03,2318.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2017-04,2170.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2017-05,2208.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2017-06,2381.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2017-07,2456.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2017-08,2629.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2017-09,2784.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2017-10,2927.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2017-11,2973.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2017-12,2763.000,
ESTAT:NRG_STK_GASM(1.0),M,STKOP_NAT,G3000,MIO_M3,RO,2018-01,1577.000,
