NUTS_CODE;YEAR;MONTH;HDD
AT223;2014;3;362.93
AT223;2014;4;268.01
AT223;2014;5;206.38
AT223;2014;6;84.47
AT223;2014;7;23.64
AT223;2014;8;72.62
AT223;2014;9;134.03
AT223;2014;10;223.63
AT223;2014;11;355.99
AT223;2014;12;529.28
AT223;2015;1;551.05
AT223;2015;2;522.07
AT223;2015;3;442.79
AT223;2015;4;319.95
AT223;2015;5;167.91
AT223;2015;6;63.29
AT223;2015;7;19.55
AT223;2015;8;22.89
AT223;2015;9;166.74
AT223;2015;10;307.26
AT223;2015;11;347.82
AT223;2015;12;482.59
AT223;2016;1;587.65
AT223;2016;2;447.74
AT223;2016;3;448.42
AT223;2016;4;288.63
AT223;2016;5;189.52
AT223;2016;6;52.34
AT223;2016;7;28.17
AT223;2016;8;30.93
AT223;2016;9;85.17
AT223;2016;10;324.08
AT223;2016;11;455.41
AT223;2016;12;554.14
AT223;2017;1;739.07
AT223;2017;2;454.46
AT223;2017;3;363.99
AT223;2017;4;343.08
AT223;2017;5;151.64
AT223;2017;6;22.3
AT223;2017;7;31.82
AT223;2017;8;22.14
AT223;2017;9;200.35
AT223;2017;10;261.03
AT223;2017;11;454.71
AT223;2017;12;574.35
AT223;2018;1;535.34
AT223;2018;2;607.49
AT223;2018;3;522.53
AT223;2018;4;176.4
AT223;2018;5;98.38
AT223;2018;6;49.57
AT223;2018;7;14.49
AT223;2018;8;19.88
AT223;2018;9;87.19
AT223;2018;10;236.28
AT223;2018;11;398.5
AT223;2018;12;553.81
AT223;2019;1;634.67
AT223;2019;2;437.94
AT223;2019;3;391.41
AT223;2019;4;295.21
AT223;2019;5;268.9
AT223;2019;6;2.6
AT223;2019;7;20.52
AT223;2019;8;8.35
AT223;2019;9;121.81
AT223;2019;10;237.45
AT223;2019;11;390.7
AT223;2019;12;541.35
AT223;2020;1;551.58
AT223;2020;2;443.32
AT223;2020;3;449.95
AT223;2020;4;273.48
AT223;2020;5;211.97
AT223;2020;6;66.96
AT223;2020;7;34.81
AT223;2020;8;11.66
AT223;2020;9;102.96
AT223;2020;10;295.46
AT223;2020;11;442.57
AT223;2020;12;568.48
AT224;2014;1;478.11
AT224;2014;2;415.19
AT224;2014;3;296.62
AT224;2014;4;179.14
AT224;2014;5;120.48
AT224;2014;6;20.86
AT224;2014;7;6.74
AT224;2014;8;15.5
AT224;2014;9;67.3
AT224;2014;10;156.71
AT224;2014;11;303.28
AT224;2014;12;488.06
AT224;2015;1;497.41
AT224;2015;2;461.2
AT224;2015;3;375.41
AT224;2015;4;230.78
AT224;2015;5;79.62
AT224;2015;6;21.72
AT224;2015;7;2.95
AT224;2015;8;1.42
AT224;2015;9;84.41
AT224;2015;10;250.71
AT224;2015;11;305.55
AT224;2015;12;453.3
AT224;2016;1;556.99
AT224;2016;2;384.05
AT224;2016;3;374.62
AT224;2016;4;195.74
AT224;2016;5;102.95
AT224;2016;6;7.73
AT224;2016;7;4.11
AT224;2016;8;12.1
AT224;2016;9;41.64
AT224;2016;10;267.8
AT224;2016;11;385.06
AT224;2016;12;540.21
AT224;2017;1;694.7
AT224;2017;2;416.38
AT224;2017;3;296.12
AT224;2017;4;245.85
AT224;2017;5;72.11
AT224;2017;6;6.62
AT224;2017;7;6.63
AT224;2017;8;3.93
AT224;2017;9;119.62
AT224;2017;10;203.06
AT224;2017;11;389.08
AT224;2017;12;511.99
AT224;2018;1;482.22
AT224;2018;2;541.74
AT224;2018;3;472.63
AT224;2018;4;95.09
AT224;2018;5;27.39
AT224;2018;6;11.11
AT224;2018;7;3.12
AT224;2018;8;5.35
AT224;2018;9;59.03
AT224;2018;10;174.56
AT224;2018;11;344.31
AT224;2018;12;512.56
AT224;2019;1;571.38
AT224;2019;2;379.63
AT224;2019;3;318.89
AT224;2019;4;213.84
AT224;2019;5;166.18
AT224;2019;6;.07
AT224;2019;7;2.13
AT224;2019;8;.51
AT224;2019;9;48.09
AT224;2019;10;174.74
AT224;2019;11;323.66
AT224;2019;12;465.81
AT224;2020;1;537.12
AT224;2020;2;373.07
AT224;2020;3;366.62
AT224;2020;4;200.64
AT224;2020;5;120.9
AT224;2020;6;11.15
AT224;2020;7;5.38
AT224;2020;8;1.2
AT224;2020;9;55.47
AT224;2020;10;221.68
AT224;2020;11;392.58
AT224;2020;12;512.84
AT225;2014;1;483.88
AT225;2014;2;417.35
AT225;2014;3;308.46
AT225;2014;4;185.86
AT225;2014;5;118.08
AT225;2014;6;13.16
AT225;2014;7;6.49
AT225;2014;8;8.86
AT225;2014;9;61.43
AT225;2014;10;151.8
AT225;2014;11;301.23
AT225;2014;12;501.08
AT225;2015;1;505.33
AT225;2015;2;464.56
AT225;2015;3;375.2
AT225;2015;4;228.73
AT225;2015;5;72.53
AT225;2015;6;21.33
AT225;2015;7;1.58
AT225;2015;8;1.29
AT225;2015;9;96.53
AT225;2015;10;251.89
AT225;2015;11;333.44
AT225;2015;12;495.2
AT225;2016;1;571.58
AT225;2016;2;394.49
AT225;2016;3;372.54
AT225;2016;4;193.61
AT225;2016;5;114.99
AT225;2016;6;7.41
AT225;2016;7;2.27
AT225;2016;8;12.4
AT225;2016;9;41.24
AT225;2016;10;263.28
AT225;2016;11;391.72
AT225;2016;12;549.11
AT225;2017;1;709.57
AT225;2017;2;417.24
AT225;2017;3;292.42
AT225;2017;4;240.63
AT225;2017;5;68.72
AT225;2017;6;9.62
AT225;2017;7;3.67
AT225;2017;8;6.42
AT225;2017;9;124.51
AT225;2017;10;210.26
AT225;2017;11;404.74
AT225;2017;12;535.84
AT225;2018;1;485.15
AT225;2018;2;547.26
AT225;2018;3;470.21
AT225;2018;4;104.91
AT225;2018;5;29.86
AT225;2018;6;6.38
AT225;2018;7;.4
AT225;2018;8;8.08
AT225;2018;9;57.06
AT225;2018;10;184.42
AT225;2018;11;339.48
AT225;2018;12;535.15
AT225;2019;1;576.92
AT225;2019;2;386.99
AT225;2019;3;323.46
AT225;2019;4;220.72
AT225;2019;5;170.07
AT225;2019;6;.2
AT225;2019;7;1.12
AT225;2019;8;.49
AT225;2019;9;57.19
AT225;2019;10;176.33
AT225;2019;11;336.83
AT225;2019;12;489.12
AT225;2020;1;546.07
AT225;2020;2;382.38
AT225;2020;3;374.38
AT225;2020;4;209.14
AT225;2020;5;117.66
AT225;2020;6;9.21
AT225;2020;7;4.16
AT225;2020;8;.57
AT225;2020;9;51.97
AT225;2020;10;227.71
AT225;2020;11;415.26
AT225;2020;12;536.46
AT3;2014;1;544.79
AT3;2014;2;451.61
AT3;2014;3;394.62
AT3;2014;4;290.15
AT3;2014;5;236.64
AT3;2014;6;98.23
AT3;2014;7;63.26
AT3;2014;8;104.22
AT3;2014;9;147.56
AT3;2014;10;247.63
AT3;2014;11;367.24
AT3;2014;12;538.79
AT3;2015;1;576.92
AT3;2015;2;557.76
AT3;2015;3;460.78
AT3;2015;4;338.86
AT3;2015;5;199.62
AT3;2015;6;84.14
AT3;2015;7;26.25
AT3;2015;8;39.88
AT3;2015;9;197.76
AT3;2015;10;320.38
AT3;2015;11;374.77
AT3;2015;12;475.04
AT3;2016;1;599.8
AT3;2016;2;470.04
AT3;2016;3;480.77
AT3;2016;4;321.51
AT3;2016;5;221.88
AT3;2016;6;88.93
AT3;2016;7;50.53
AT3;2016;8;64.23
AT3;2016;9;106.46
AT3;2016;10;336.24
AT3;2016;11;464.59
AT3;2016;12;552.93
AT3;2017;1;737.55
AT3;2017;2;461.74
AT3;2017;3;381.92
AT3;2017;4;360.37
AT3;2017;5;169.9
AT3;2017;6;46.07
AT3;2017;7;54.2
AT3;2017;8;42.18
AT3;2017;9;220.58
AT3;2017;10;269.91
AT3;2017;11;481.44
AT3;2017;12;608
AT3;2018;1;534.77
AT3;2018;2;622.04
AT3;2018;3;518.71
AT3;2018;4;202.04
AT3;2018;5;124.06
AT3;2018;6;74.69
AT3;2018;7;34.5
AT3;2018;8;39.39
AT3;2018;9;110.32
AT3;2018;10;246.65
AT3;2018;11;412.48
AT3;2018;12;561.52
AT3;2019;1;663.15
AT3;2019;2;474.55
AT3;2019;3;424.15
AT3;2019;4;304.83
AT3;2019;5;296.5
AT3;2019;6;30.22
AT3;2019;7;41.99
AT3;2019;8;37.83
AT3;2019;9;143
AT3;2019;10;255.21
AT3;2019;11;438.63
AT3;2019;12;536.21
AT3;2020;1;565.89
AT3;2020;2;459.79
AT3;2020;3;465.63
AT3;2020;4;267.62
AT3;2020;5;225.58
AT3;2020;6;106.92
AT3;2020;7;52.6
AT3;2020;8;45.76
AT3;2020;9;120.94
AT3;2020;10;328.89
AT3;2020;11;424.17
AT3;2020;12;573.56
AT312;2014;1;527.54
AT312;2014;2;396.6
AT312;2014;3;303.72
AT312;2014;4;200.75
AT312;2014;5;144.04
AT312;2014;6;20.03
AT312;2014;7;8.48
AT312;2014;8;17.12
AT312;2014;9;71.65
AT312;2014;10;181.84
AT312;2014;11;340.21
AT312;2014;12;469.92
AT312;2015;1;498.17
AT312;2015;2;486.13
AT312;2015;3;373.72
AT312;2015;4;242.94
AT312;2015;5;101.92
AT312;2015;6;20.17
AT312;2015;7;.76
AT312;2015;8;.71
AT312;2015;9;95.79
AT312;2015;10;260.88
AT312;2015;11;320.66
AT312;2015;12;432.43
AT312;2016;1;558.51
AT312;2016;2;388.27
AT312;2016;3;386.23
AT312;2016;4;242.96
AT312;2016;5;110.14
AT312;2016;6;4.37
AT312;2016;7;9.45
AT312;2016;8;14.46
AT312;2016;9;44.89
AT312;2016;10;273.82
AT312;2016;11;433.74
AT312;2016;12;540.73
AT312;2017;1;709.84
AT312;2017;2;426.39
AT312;2017;3;314.65
AT312;2017;4;280.1
AT312;2017;5;81.52
AT312;2017;6;7.41
AT312;2017;7;5.88
AT312;2017;8;6.3
AT312;2017;9;124.89
AT312;2017;10;203.78
AT312;2017;11;410.9
AT312;2017;12;520.19
AT312;2018;1;450.9
AT312;2018;2;544.33
AT312;2018;3;468.71
AT312;2018;4;90.15
AT312;2018;5;23.47
AT312;2018;6;11.1
AT312;2018;7;1.27
AT312;2018;8;6.53
AT312;2018;9;59.41
AT312;2018;10;177.12
AT312;2018;11;368.42
AT312;2018;12;494.48
AT312;2019;1;561.88
AT312;2019;2;423
AT312;2019;3;321.4
AT312;2019;4;201.25
AT312;2019;5;179.81
AT312;2019;6;0
AT312;2019;7;.96
AT312;2019;8;.32
AT312;2019;9;65.54
AT312;2019;10;211.97
AT312;2019;11;383.5
AT312;2019;12;482.03
AT312;2020;1;533.83
AT312;2020;2;377.35
AT312;2020;3;372.6
AT312;2020;4;186.18
AT312;2020;5;147.13
AT312;2020;6;16.85
AT312;2020;7;7.17
AT312;2020;8;2.75
AT312;2020;9;59.74
AT312;2020;10;248.01
AT314;2014;1;501.2
AT314;2014;2;381.57
AT314;2014;3;325.79
AT314;2014;4;225.69
AT314;2014;5;166.98
AT314;2014;6;42.39
AT314;2014;7;10.1
AT314;2014;8;33.37
AT314;2014;9;86.84
AT314;2014;10;183.15
AT314;2014;11;324.76
AT314;2014;12;485.35
AT314;2015;1;523.47
AT314;2015;2;505.18
AT314;2015;3;395.01
AT314;2015;4;265.89
AT314;2015;5;121.89
AT314;2015;6;36.54
AT314;2015;7;1.2
AT314;2015;8;1.51
AT314;2015;9;128.56
AT314;2015;10;264.01
AT314;2015;11;327.29
AT314;2015;12;466.77
AT314;2016;1;574.11
AT314;2016;2;402.38
AT314;2016;3;404.29
AT314;2016;4;256.07
AT314;2016;5;137.18
AT314;2016;6;16.4
AT314;2016;7;16.67
AT314;2016;8;22.09
AT314;2016;9;60.26
AT314;2016;10;277.95
AT314;2016;11;430.19
AT314;2016;12;551.42
AT314;2017;1;724.48
AT314;2017;2;424.32
AT314;2017;3;329.46
AT314;2017;4;304.91
AT314;2017;5;99.6
AT314;2017;6;7.57
AT314;2017;7;12.96
AT314;2017;8;10.26
AT314;2017;9;147.27
AT314;2017;10;222.11
AT314;2017;11;426.82
AT314;2017;12;556.73
AT314;2018;1;493.35
AT314;2018;2;567.13
AT314;2018;3;468.99
AT314;2018;4;106.72
AT314;2018;5;43.09
AT314;2018;6;26.23
AT314;2018;7;5.08
AT314;2018;8;12.54
AT314;2018;9;61.46
AT314;2018;10;180.07
AT314;2018;11;366.29
AT314;2018;12;527.46
AT314;2019;1;602.95
AT314;2019;2;446.78
AT314;2019;3;353.36
AT314;2019;4;232.01
AT314;2019;5;212.73
AT314;2019;6;.04
AT314;2019;7;17.5
AT314;2019;8;1.2
AT314;2019;9;77.3
AT314;2019;10;204.68
AT314;2019;11;362.63
AT314;2019;12;500.12
AT314;2020;1;556.17
AT314;2020;2;415.29
AT314;2020;3;393.96
AT314;2020;4;202.4
AT314;2020;5;164.61
AT314;2020;6;36.23
AT314;2020;7;9.53
AT314;2020;8;6.72
AT314;2020;9;64.11
AT314;2020;10;259
AT314;2020;11;405.56
AT314;2020;12;510.04
AT315;2014;1;495.95
AT315;2014;2;393.97
AT315;2014;3;332.54
AT315;2014;4;239.76
AT315;2014;5;185.06
AT315;2014;6;55.46
AT315;2014;7;14.12
AT315;2014;8;47.25
AT315;2014;9;95.01
AT315;2014;10;203.72
AT315;2014;11;354.28
AT315;2014;12;499.03
AT315;2015;1;534.99
AT315;2015;2;526.17
AT315;2015;3;410.82
AT315;2015;4;284.67
AT315;2015;5;141.99
AT315;2015;6;43.87
AT315;2015;7;3.47
AT315;2015;8;2.65
AT315;2015;9;141
AT315;2015;10;286.25
AT315;2015;11;328.07
AT315;2015;12;455.84
AT315;2016;1;563.42
AT315;2016;2;416.58
AT315;2016;3;418.04
AT315;2016;4;271.1
AT315;2016;5;154.72
AT315;2016;6;21.67
AT315;2016;7;18.69
AT315;2016;8;23.22
AT315;2016;9;65.93
AT315;2016;10;286.93
AT315;2016;11;431.57
AT315;2016;12;546.03
AT315;2017;1;724.57
AT315;2017;2;437.25
AT315;2017;3;337.14
AT315;2017;4;306.93
AT315;2017;5;103.74
AT315;2017;6;10.21
AT32;2014;1;553.67
AT32;2014;2;467.84
AT32;2014;3;411.71
AT32;2014;4;309.13
AT32;2014;5;250.99
AT32;2014;6;111.6
AT32;2014;7;59.37
AT32;2014;8;115.43
AT32;2014;9;164.78
AT32;2014;10;264.11
AT32;2014;11;372.54
AT32;2014;12;555.52
AT32;2015;1;595
AT32;2015;2;564.95
AT32;2015;3;480.44
AT32;2015;4;358.93
AT32;2015;5;214.83
AT32;2015;6;91.83
AT32;2015;7;28.25
AT32;2015;8;42.03
AT32;2015;9;213.91
AT32;2015;10;331.1
AT32;2015;11;386.9
AT32;2015;12;495.51
AT32;2016;1;618.54
AT32;2016;2;487.83
AT32;2016;3;491.73
AT32;2016;4;330.84
AT32;2016;5;241
AT32;2016;6;99.21
AT32;2016;7;49.08
AT32;2016;8;69.41
AT32;2016;9;111.82
AT32;2016;10;351.76
AT32;2016;11;477.65
AT32;2016;12;559.24
AT32;2017;1;753.53
AT32;2017;2;468.7
AT32;2017;3;394.51
AT32;2017;4;372.83
AT32;2017;5;186.24
AT32;2017;6;48.01
AT32;2017;7;55.82
AT32;2017;8;43.05
AT32;2017;9;242.68
AT32;2017;10;285.45
AT32;2017;11;500.94
AT32;2017;12;627.91
AT32;2018;1;564.76
AT32;2018;2;642.42
AT32;2018;3;526.4
AT32;2018;4;221.98
AT32;2018;5;138.59
AT32;2018;6;80.35
AT32;2018;7;34.69
AT32;2018;8;39.87
AT32;2018;9;118.01
AT32;2018;10;262.21
AT32;2018;11;425.17
AT32;2018;12;583.44
AT32;2019;1;688.15
AT32;2019;2;489.59
AT32;2019;3;446
AT32;2019;4;320.63
AT32;2019;5;316.38
AT32;2019;6;23.5
AT32;2019;7;42.55
AT32;2019;8;32.43
AT32;2019;9;156.72
AT32;2019;10;269.87
AT32;2019;11;452.5
AT32;2019;12;561.37
AT32;2020;1;582.98
AT32;2020;2;486.82
AT32;2020;3;489.6
AT32;2020;4;287.51
AT32;2020;5;245
AT32;2020;6;117.93
AT32;2020;7;58.83
AT32;2020;8;40.27
AT32;2020;9;132.95
AT32;2020;10;349.62
AT32;2020;11;439.46
AT32;2020;12;593.27
AT322;2014;6;127.21
AT322;2014;7;66.99
AT322;2014;8;130.63
AT322;2014;9;179.25
AT322;2014;10;279.76
AT322;2014;11;374.6
AT322;2014;12;568.23
AT322;2015;1;610.49
AT322;2015;2;575.37
AT322;2015;3;495.82
AT322;2015;4;378.06
AT322;2015;5;232.41
AT322;2015;6;101.55
AT322;2015;7;32.88
AT322;2015;8;49.88
AT322;2015;9;230.69
AT322;2015;10;339.95
AT322;2015;11;402.42
AT322;2015;12;508.88
AT322;2016;1;636.06
AT322;2016;2;502.14
AT322;2016;3;507.71
AT322;2016;4;343.92
AT322;2016;5;258.18
AT322;2016;6;114.82
AT322;2016;7;55.1
AT322;2016;8;78.81
AT322;2016;9;120.72
AT322;2016;10;365.01
AT322;2016;11;488.7
AT322;2016;12;564.39
AT322;2017;1;761.9
AT322;2017;2;474.99
AT322;2017;3;407.71
AT322;2017;4;387.83
AT322;2017;5;204.29
AT322;2017;6;54.73
AT322;2017;7;65.13
AT322;2017;8;48.24
AT322;2017;9;260.4
AT322;2017;10;303.06
AT322;2017;11;517.72
AT322;2017;12;646.25
AT322;2018;1;583.5
AT322;2018;2;658.73
AT322;2018;3;535.85
AT322;2018;4;243.03
AT322;2018;5;159.06
AT322;2018;6;90.18
AT322;2018;7;39.29
AT322;2018;8;44.86
AT322;2018;9;128.33
AT322;2018;10;278.75
AT322;2018;11;431.8
AT322;2018;12;603.86
AT322;2019;1;710
AT322;2019;2;502.92
AT322;2019;3;465.55
AT322;2019;4;337.22
AT322;2019;5;336.81
AT322;2019;6;28.14
AT322;2019;7;49.37
AT322;2019;8;38.5
AT322;2019;9;172.96
AT322;2019;10;283.05
AT322;2019;11;467.05
AT322;2019;12;580.8
AT322;2020;1;601.12
AT322;2020;2;505.67
AT322;2020;3;508.85
AT322;2020;4;305.89
AT322;2020;5;259.49
AT322;2020;6;133.81
AT322;2020;7;69.08
AT322;2020;8;45.98
AT322;2020;9;146.85
AT322;2020;10;372.53
AT322;2020;11;459.52
AT322;2020;12;617.5
AT323;2014;1;501.88
AT323;2014;2;403.14
AT323;2014;3;336.54
AT323;2014;4;234.99
AT323;2014;5;176.85
AT323;2014;6;43.55
AT323;2014;7;14.92
AT323;2014;8;49.63
AT323;2014;9;94.95
AT323;2014;10;197.48
AT323;2014;11;349.57
AT323;2014;12;508.73
AT323;2015;1;542.03
AT323;2015;2;527.55
AT323;2015;3;406.66
AT323;2015;4;279.32
AT323;2015;5;140
AT323;2015;6;44
AT323;2015;7;2.84
AT323;2015;8;5.21
AT332;2014;1;564.33
AT332;2014;2;472.83
AT332;2014;3;430.59
AT332;2014;4;332.49
AT332;2014;5;292.29
AT332;2014;6;147.46
AT332;2014;7;94.63
AT332;2014;8;154.67
AT332;2014;9;189.57
AT332;2014;10;289.33
AT332;2014;11;381.5
AT332;2014;12;578.57
AT332;2015;1;625.83
AT332;2015;2;598.76
AT332;2015;3;514.7
AT332;2015;4;398.58
AT332;2015;5;258.25
AT332;2015;6;119.73
AT332;2015;7;45.31
AT332;2015;8;67.31
AT332;2015;9;257.77
AT332;2015;10;350.66
AT332;2015;11;410.65
AT332;2015;12;487.28
AT332;2016;1;630.86
AT332;2016;2;519.67
AT332;2016;3;542.65
AT332;2016;4;370.15
AT332;2016;5;283.36
AT332;2016;6;141.96
AT332;2016;7;78.55
AT332;2016;8;97.52
AT332;2016;9;139.5
AT332;2016;10;370.86
AT332;2016;11;483.74
AT332;2016;12;550.23
AT332;2017;1;744.59
AT332;2017;2;480.53
AT332;2017;3;418.86
AT332;2017;4;408.08
AT332;2017;5;219.29
AT332;2017;6;66.8
AT332;2017;7;89.53
AT332;2017;8;63.26
AT332;2017;9;272.84
AT332;2017;10;305.25
AT332;2017;11;520.8
AT332;2017;12;658.23
AT332;2018;1;581.46
AT332;2018;2;664.55
AT332;2018;3;550.1
AT332;2018;4;264.51
AT332;2018;5;176.94
AT332;2018;6;110.07
AT332;2018;7;56.24
AT332;2018;8;60.4
AT332;2018;9;137.3
AT332;2018;10;286.61
AT332;2018;11;430.02
AT332;2018;12;600.67
AT332;2019;1;717.48
AT332;2019;2;496.19
AT332;2019;3;477.36
AT332;2019;4;358.19
AT332;2019;5;358.31
AT332;2019;6;48.13
AT332;2019;7;69.14
AT332;2019;8;61.52
AT332;2019;9;184.04
AT332;2019;10;276.46
AT332;2019;11;479.36
AT332;2019;12;561.78
AT332;2020;1;583.76
AT332;2020;2;502.08
AT332;2020;3;515.22
AT332;2020;4;317.48
AT332;2020;5;268.34
AT332;2020;6;159.18
AT332;2020;7;78.44
AT332;2020;8;76.17
AT332;2020;9;147.22
AT332;2020;10;374.44
AT332;2020;11;443.18
AT332;2020;12;619.65
AT333;2014;1;612.01
AT333;2014;2;549.48
AT333;2014;3;487.93
AT333;2014;4;374.66
AT333;2014;5;312.49
AT333;2014;6;156.22
AT333;2014;7;128.09
AT333;2014;8;178.75
AT333;2014;9;228.92
AT333;2014;10;329.87
AT333;2014;11;430.67
AT333;2014;12;600.61
AT333;2015;1;634.8
AT333;2015;2;594.7
AT333;2015;3;544.79
AT333;2015;4;410.78
AT333;2015;5;270.81
AT333;2015;6;137.33
AT333;2015;7;48.43
AT333;2015;8;86.05
AT333;2015;9;268.67
AT333;2015;10;392.11
AT333;2015;11;425.48
AT333;2015;12;522.03
AT333;2016;1;655.14
AT333;2016;2;551.72
AT333;2016;3;564.73
AT333;2016;4;395
AT333;2016;5;315.81
AT333;2016;6;168.84
AT333;2016;7;91.74
AT333;2016;8;124.77
AT333;2016;9;175.31
AT333;2016;10;406.79
AT333;2016;11;532.86
AT333;2016;12;575.97
AT333;2017;1;764.19
AT333;2017;2;523.03
AT333;2017;3;450.45
AT333;2017;4;414.6
AT333;2017;5;252.58
AT333;2017;6;96.26
AT333;2017;7;94.86
AT333;2017;8;81.96
AT333;2017;9;306.29
AT333;2017;10;335.82
AT333;2017;11;551.71
AT333;2017;12;681.1
AT333;2018;1;631.89
AT333;2018;2;692.72
AT333;2018;3;606.05
AT333;2018;4;326.28
AT333;2018;5;243.57
AT333;2018;6;138.08
AT333;2018;7;72.51
AT333;2018;8;72.07
AT333;2018;9;180.59
AT333;2018;10;333.3
AT333;2018;11;490.22
AT333;2018;12;632.71
AT333;2019;1;731.49
AT333;2019;2;520.06
AT333;2019;3;512.23
AT333;2019;4;412.75
AT333;2019;5;391.06
AT333;2019;6;62.45
AT333;2019;7;82.22
AT333;2019;8;84.45
AT333;2019;9;217.48
AT333;2019;10;332.98
AT333;2019;11;521.37
AT333;2019;12;608.03
AT333;2020;1;603.45
AT333;2020;2;524.8
AT333;2020;3;566.27
AT333;2020;4;374.86
AT333;2020;5;299.4
AT333;2020;6;193.95
AT333;2020;7;112.25
AT333;2020;8;94.27
AT333;2020;9;204.66
AT333;2020;10;424.91
AT333;2020;11;489.5
AT333;2020;12;683.36
AT335;2018;4;210.09
AT335;2018;5;125.58
AT335;2018;6;73.55
AT335;2018;7;30.13
AT335;2018;8;38.24
AT335;2018;9;106.63
AT335;2018;10;257.84
AT335;2018;11;421.06
AT335;2018;12;586.01
AT335;2019;1;691.62
AT335;2019;2;498.53
AT335;2019;3;442.48
AT335;2019;4;307.32
AT335;2019;5;308.38
AT335;2019;6;22.63
AT335;2019;7;40.67
AT335;2019;8;35.91
AT335;2019;9;154.49
AT335;2019;10;271.48
AT335;2019;11;458.49
AT335;2019;12;567.19
AT335;2020;1;600.49
AT335;2020;2;492.19
AT335;2020;3;477.28
AT335;2020;4;277.51
AT335;2020;5;232.84
AT335;2020;6;114.66
AT335;2020;7;50.13
AT335;2020;8;45.82
AT335;2020;9;120.16
AT335;2020;10;345.91
AT335;2020;11;438.95
AT335;2020;12;592.36
AT34;2014;1;523.26
AT34;2014;2;441.57
AT34;2014;3;404.3
AT34;2014;4;287.23
AT34;2014;5;235.37
AT34;2014;6;93.66
AT34;2014;7;80.31
AT34;2014;8;109.3
BE1;2014;1;367.05
BE1;2014;2;313.83
BE1;2014;3;267.09
BE1;2014;4;159.84
BE1;2014;5;127.74
BE1;2014;6;30.21
BE1;2014;7;7.75
BE1;2014;8;34.73
BE1;2014;9;32.82
BE1;2014;10;112.26
BE1;2014;11;270.2
BE1;2014;12;414.93
BE1;2015;1;444.59
BE1;2015;2;405.65
BE1;2015;3;353.42
BE1;2015;4;242.31
BE1;2015;5;144.74
BE1;2015;6;53.45
BE1;2015;7;11.66
BE1;2015;8;5.45
BE1;2015;9;115.67
BE1;2015;10;235.45
BE1;2015;11;229.35
BE1;2015;12;254.26
BE1;2016;1;396.6
BE1;2016;2;375.07
BE1;2016;3;380.69
BE1;2016;4;266.86
BE1;2016;5;106.46
BE1;2016;6;26.41
BE1;2016;7;4.92
BE1;2016;8;11.36
BE1;2016;9;10
BE1;2016;10;232.4
BE1;2016;11;344.26
BE1;2016;12;401.92
BE1;2017;1;507.79
BE10;2014;1;367.05
BE10;2014;2;313.83
BE10;2014;3;267.09
BE10;2014;4;159.84
BE10;2014;5;127.74
BE10;2014;6;30.21
BE10;2014;7;7.75
BE10;2014;8;34.73
BE10;2014;9;32.82
BE10;2014;10;112.26
BE10;2014;11;270.2
BE10;2014;12;414.93
BE10;2015;1;444.59
BE10;2015;2;405.65
BE10;2015;3;353.42
BE10;2015;4;242.31
BE10;2015;5;144.74
BE10;2015;6;53.45
BE10;2015;7;11.66
BE10;2015;8;5.45
BE10;2015;9;115.67
BE10;2015;10;235.45
BE241;2014;1;369
BE241;2014;2;314.3
BE241;2014;3;268.05
BE241;2014;4;161.21
BE241;2014;5;128.9
BE241;2014;6;31.95
BE241;2014;7;8.43
BE241;2014;8;33.35
BE241;2014;9;31.68
BE241;2014;10;111.71
BE241;2014;11;267.38
BE241;2014;12;414.68
BE241;2015;1;444.17
BE241;2015;2;404.86
BE241;2015;3;352.04
BE241;2015;4;240.04
BE241;2015;5;144.88
BE241;2015;6;51.24
BE241;2015;7;11.78
BE241;2015;8;6.23
BE241;2015;9;115.1
BE241;2015;10;233.31
BE241;2015;11;230.03
BE241;2015;12;255.71
BE241;2016;1;396.7
BE241;2016;2;375
BE241;2016;3;379.84
BE241;2016;4;268.37
BE241;2016;5;106.8
BE241;2016;6;29.48
BE241;2016;7;5.1
BE241;2016;8;11.36
BE241;2016;9;10.45
BE241;2016;10;232.56
BE241;2016;11;345.23
BE241;2016;12;404.65
BE241;2017;1;510
BE241;2017;2;326.9
BE241;2017;3;253.57
BE241;2017;4;276.48
BE241;2017;5;95.15
BE241;2017;6;6.84
BE241;2017;7;2.17
BE241;2017;8;3.33
BE241;2017;9;102.87
BE241;2017;10;131.32
BE241;2017;11;326.93
BE241;2017;12;416.79
BE241;2018;1;374.28
BE241;2018;2;466.68
BE241;2018;3;384.61
BE241;2018;4;149.87
BE336;2014;1;439.66
BE336;2014;2;384.74
BE336;2014;3;318.68
BE336;2014;4;217.14
BE336;2014;5;189.33
BE336;2014;6;99.21
BE336;2014;7;26.95
BE336;2014;8;90.51
BE336;2014;9;83.42
BE336;2014;10;184.35
BE336;2014;11;318.34
BE336;2014;12;490.53
BE336;2015;1;513.9
BE336;2015;2;481.24
BE336;2015;3;403.71
BE336;2015;4;290.49
BE336;2015;5;197.91
BE336;2015;6;91.31
BE336;2015;7;47.49
BE336;2015;8;22.65
BE336;2015;9;174.81
BE336;2015;10;289.08
BE336;2015;11;300.15
BE336;2015;12;327.39
BE336;2016;1;480.45
BE336;2016;2;438.36
BE336;2016;3;455.58
BE336;2016;4;321.91
BE336;2016;5;148.31
BE336;2016;6;62.22
BE336;2016;7;29.55
BE336;2016;8;30.74
BE336;2016;9;44.42
