DATAFLOW,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2019-08,183.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2019-09,185.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2019-10,268.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2019-11,331.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2019-12,339.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2020-01,390.300,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2020-02,303.760,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2020-03,296.651,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2020-04,195.674,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2020-05,192.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2020-06,181.700,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2020-07,195.200,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2020-08,186.425,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2020-09,201.198,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2020-10,269.277,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2020-11,335.500,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2020-12,354.800,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2021-01,313.400,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HR,2021-02,295.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2014-01,1238.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2014-02,1030.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2014-03,816.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2014-04,593.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2014-05,445.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2014-06,358.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2014-07,393.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2014-08,339.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2014-09,430.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2014-10,690.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2014-11,967.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2014-12,1202.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2015-01,1327.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2015-02,1173.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2015-03,980.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2015-04,669.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2015-05,407.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2015-06,351.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2015-07,386.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2015-08,368.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2015-09,389.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2015-10,746.000,p
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2015-11,1010.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2015-12,1211.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2016-01,1522.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2016-02,1071.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2016-03,1003.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2016-04,595.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2016-05,484.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2016-06,382.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2016-07,388.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2016-08,388.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2016-09,429.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2016-10,840.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2016-11,1130.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2016-12,1485.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2017-01,1897.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2017-02,1234.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2017-03,895.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2017-04,756.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2017-05,492.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2017-06,432.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2017-07,435.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2017-08,443.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2017-09,520.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2017-10,802.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2017-11,1167.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2017-12,1377.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2018-01,1370.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2018-02,1401.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2018-03,1304.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2018-04,569.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2018-05,427.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2018-06,403.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2018-07,423.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2018-08,379.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2018-09,486.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2018-10,726.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2018-11,1056.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2018-12,1506.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2019-01,1673.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2019-02,1220.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2019-03,989.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2019-04,709.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2019-05,639.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2019-06,381.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2019-07,418.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2019-08,450.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2019-09,537.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2019-10,809.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2019-11,1029.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2019-12,1379.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2020-01,1665.537,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2020-02,1248.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2020-03,1129.608,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2020-04,698.505,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2020-05,521.507,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2020-06,436.483,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2020-07,460.503,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2020-08,437.391,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2020-09,508.424,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2020-10,885.435,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2020-11,1240.511,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2020-12,1366.470,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2021-01,1543.542,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2021-02,1330.476,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,HU,2021-03,1231.594,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2014-01,439.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2014-02,396.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2014-03,413.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2014-04,335.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2014-05,348.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2014-06,342.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2014-07,332.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2014-08,308.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2014-09,360.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2014-10,334.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2014-11,393.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2014-12,417.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2015-01,438.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2015-02,416.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2015-03,413.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2015-04,352.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2015-05,334.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2015-06,285.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2015-07,304.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2015-08,338.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2015-09,342.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2015-10,404.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2015-11,383.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2015-12,388.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2016-01,439.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2016-02,463.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2016-03,450.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2016-04,451.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2016-05,405.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2016-06,347.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2016-07,361.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2016-08,370.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2016-09,423.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2016-10,426.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2016-11,489.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2016-12,453.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2017-01,503.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2017-02,418.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2017-03,460.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2017-04,447.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2017-05,400.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2017-06,388.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2017-07,422.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2017-08,418.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2017-09,397.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2017-10,423.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2017-11,495.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2017-12,480.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2018-01,468.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2018-02,454.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2018-03,502.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2018-04,443.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2018-05,439.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2018-06,441.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2018-07,0.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2018-08,415.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2018-09,383.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2018-10,472.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2018-11,485.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2018-12,480.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2019-01,509.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2019-02,416.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2019-03,493.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2019-04,484.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2019-05,480.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2019-06,433.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2019-07,443.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2019-08,371.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2019-09,382.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2019-10,403.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2019-11,515.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2019-12,485.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2020-01,505.878,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2020-02,465.445,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2020-03,492.490,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2020-04,432.134,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2020-05,439.133,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2020-06,417.553,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2020-07,436.733,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2020-08,438.056,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2020-09,423.162,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2020-10,438.925,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2020-11,465.245,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2020-12,514.897,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2021-01,553.688,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2021-02,439.708,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IE,2021-03,500.179,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2014-01,8450.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2014-02,6962.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2014-03,6076.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2014-04,4123.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2014-05,3720.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2014-06,3591.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2014-07,3887.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2014-08,3033.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2014-09,4120.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2014-10,4593.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2014-11,5737.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2014-12,7620.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2015-01,8719.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2015-02,8088.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2015-03,6946.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2015-04,4461.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2015-05,3695.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2015-06,3631.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2015-07,4551.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2015-08,3519.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2015-09,4128.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2015-10,4842.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2015-11,6525.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2015-12,8419.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2016-01,9132.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2016-02,7514.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2016-03,7026.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2016-04,4410.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2016-05,4175.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2016-06,3716.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2016-07,4191.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2016-08,3559.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2016-09,4655.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2016-10,5635.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2016-11,7463.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2016-12,9438.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2017-01,11141.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2017-02,8078.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2017-03,6491.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2017-04,4835.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2017-05,4510.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2017-06,4358.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2017-07,4565.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2017-08,3972.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2017-09,4327.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2017-10,5237.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2017-11,7930.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2017-12,9706.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2018-01,8824.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2018-02,8978.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2018-03,8254.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2018-04,4720.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2018-05,4051.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2018-06,3959.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2018-07,4452.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2018-08,3962.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2018-09,4613.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2018-10,5022.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2018-11,6898.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2018-12,8934.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2019-01,10598.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2019-02,8064.000,
ESTAT:NRG_CB_GASM(1.0),M,IC_OBS,G3000,MIO_M3,IT,2019-03,6992.000,
